msme_id,state,industry_sector,vintage_years,loan_product,sanctioned_amount_inr,outstanding_principal_inr,monthly_upi_volume_inr,avg_gst_delay_days,legacy_cibil_score,ai_blended_score,risk_band,days_past_due_dpd,accommodation_fraud_flag
MSME_10218,Maharashtra,Retail/FMCG,7.8,Overdraft,9900000,7518096.44,400000,0,828,828,Low Risk,0,False
MSME_10219,Tamil Nadu,IT/Services,15.3,Working Capital Demand Loan,3200000,2711765.36,4700000,15,834,824,Low Risk,0,False
MSME_10220,Delhi,Agriculture Tech,21.5,Term Loan,3000000,479434.89,4600000,5,795,405,Critical Risk,90,True
MSME_10221,Gujarat,Retail/FMCG,20.0,Working Capital Demand Loan,800000,598176.72,4600000,5,693,712,Medium Risk,0,False
MSME_10222,Karnataka,Retail/FMCG,9.5,Supply Chain Finance,2500000,2074853.51,4400000,5,771,771,Low Risk,0,False
MSME_10223,Karnataka,Agriculture Tech,7.5,Term Loan,1000000,881655.26,3000000,0,848,869,Low Risk,0,False
MSME_10224,Karnataka,Retail/FMCG,11.3,Overdraft,9700000,7612171.07,4600000,15,686,666,Medium Risk,0,False
MSME_10225,Delhi,Logistics,5.5,Overdraft,6600000,3773264.1,100000,0,734,734,Medium Risk,30,False
MSME_10226,Maharashtra,Agriculture Tech,3.0,Working Capital Demand Loan,4400000,1060580.6,1100000,5,804,767,Low Risk,0,False
MSME_10227,Gujarat,Manufacturing,12.4,Working Capital Demand Loan,6600000,759118.26,2500000,0,763,790,Low Risk,0,False
MSME_10228,Maharashtra,Logistics,13.0,Term Loan,2500000,2368092.99,900000,0,827,827,Low Risk,30,False
MSME_10229,Gujarat,Manufacturing,9.9,Overdraft,3600000,2967279.29,500000,0,842,842,Low Risk,0,False
MSME_10230,Karnataka,Agriculture Tech,20.7,Supply Chain Finance,5400000,1477373.32,2700000,0,702,728,Medium Risk,0,False
MSME_10231,Karnataka,Agriculture Tech,7.5,Supply Chain Finance,4600000,2156434.4,2600000,15,737,745,Medium Risk,0,False
MSME_10232,Gujarat,Retail/FMCG,18.0,Overdraft,800000,759276.49,600000,0,784,784,Low Risk,0,False
MSME_10233,Tamil Nadu,Retail/FMCG,18.5,Overdraft,6500000,1781636.09,4700000,0,838,865,Low Risk,0,False
MSME_10234,Gujarat,Agriculture Tech,4.7,Supply Chain Finance,4700000,570899.38,5000000,0,837,869,Low Risk,0,False
MSME_10235,Delhi,Manufacturing,10.5,Working Capital Demand Loan,2700000,1818348.2,1000000,0,811,811,Low Risk,0,False
MSME_10236,Karnataka,Agriculture Tech,9.9,Overdraft,2100000,1824740.75,800000,0,743,743,Medium Risk,0,False
MSME_10237,Tamil Nadu,Retail/FMCG,11.1,Working Capital Demand Loan,8900000,2690448.33,4600000,0,847,889,Low Risk,0,False
MSME_10238,Karnataka,Manufacturing,20.4,Working Capital Demand Loan,9600000,2655645.01,3200000,0,700,732,Medium Risk,0,False
MSME_10239,Delhi,Retail/FMCG,21.3,Term Loan,6400000,989736.28,1900000,5,741,708,Medium Risk,30,False
MSME_10240,Maharashtra,Logistics,3.4,Supply Chain Finance,5700000,2328032.46,3000000,0,760,789,Low Risk,0,False
MSME_10241,Gujarat,Manufacturing,23.3,Overdraft,5600000,3831479.65,3800000,0,696,719,Medium Risk,0,False
MSME_10242,Maharashtra,Manufacturing,4.3,Term Loan,5900000,3520265.94,3100000,30,616,596,High Risk,30,False
MSME_10243,Delhi,Agriculture Tech,9.8,Working Capital Demand Loan,9800000,4695857.54,4200000,5,809,815,Low Risk,0,False
MSME_10244,Delhi,Agriculture Tech,18.6,Term Loan,6000000,3239629.24,4900000,0,685,718,Medium Risk,0,False
MSME_10245,Karnataka,IT/Services,5.5,Term Loan,8000000,4242098.12,2000000,0,739,739,Medium Risk,0,False
MSME_10246,Gujarat,Retail/FMCG,3.4,Overdraft,7700000,5630252.17,1100000,0,718,718,Medium Risk,0,False
MSME_10247,Tamil Nadu,Agriculture Tech,6.2,Term Loan,9400000,4873988.87,3400000,0,758,778,Low Risk,0,False
MSME_10248,Delhi,Manufacturing,21.7,Term Loan,4600000,464574.87,1600000,0,723,723,Medium Risk,0,False
MSME_10249,Tamil Nadu,Retail/FMCG,12.5,Term Loan,9600000,5101306.92,3700000,60,590,588,High Risk,0,False
MSME_10250,Gujarat,Agriculture Tech,18.9,Supply Chain Finance,6100000,2812429.5,100000,5,805,791,Low Risk,30,False
MSME_10251,Maharashtra,Manufacturing,12.4,Overdraft,5500000,2144483.1,400000,0,774,774,Low Risk,0,False
MSME_10252,Tamil Nadu,Logistics,22.2,Working Capital Demand Loan,7500000,4846544.82,3700000,5,733,749,Medium Risk,0,False
MSME_10253,Gujarat,Logistics,8.5,Working Capital Demand Loan,4300000,825281.09,4400000,0,824,844,Low Risk,0,False
MSME_10254,Tamil Nadu,IT/Services,23.9,Working Capital Demand Loan,8400000,7374855.13,1500000,0,703,703,Medium Risk,0,False
MSME_10255,Karnataka,Retail/FMCG,12.7,Term Loan,800000,572594.24,3400000,0,768,807,Low Risk,0,False
MSME_10256,Delhi,Logistics,22.2,Overdraft,4000000,958417.17,200000,0,716,716,Medium Risk,0,False
MSME_10257,Tamil Nadu,IT/Services,1.4,Term Loan,8200000,951631.11,2900000,0,650,650,Medium Risk,30,False
MSME_10258,Gujarat,Logistics,20.7,Overdraft,7600000,6881485.28,300000,15,734,698,Medium Risk,0,False
MSME_10259,Karnataka,Agriculture Tech,1.6,Term Loan,9900000,4135020.45,3800000,0,628,628,High Risk,30,False
MSME_10260,Delhi,IT/Services,11.0,Overdraft,4700000,3849278.73,2100000,0,782,826,Low Risk,0,False
MSME_10261,Delhi,Manufacturing,10.6,Working Capital Demand Loan,6100000,5067344.77,3800000,5,723,719,Medium Risk,0,False
MSME_10262,Tamil Nadu,IT/Services,7.8,Overdraft,5000000,3216244.33,3300000,0,688,688,Medium Risk,30,False
MSME_10263,Tamil Nadu,Logistics,22.8,Overdraft,2900000,749851.57,3600000,0,745,784,Low Risk,0,False
MSME_10264,Delhi,Retail/FMCG,18.7,Term Loan,4900000,2215807.12,3800000,0,824,855,Low Risk,0,False
MSME_10265,Gujarat,Manufacturing,11.4,Term Loan,9000000,2270273.88,500000,0,700,700,Medium Risk,0,False
MSME_10266,Delhi,Agriculture Tech,18.6,Term Loan,7800000,1569166.4,2800000,0,805,836,Low Risk,0,False
MSME_10267,Tamil Nadu,IT/Services,22.1,Term Loan,9500000,2537344.69,3700000,0,686,723,Medium Risk,0,False
MSME_10268,Gujarat,IT/Services,10.7,Overdraft,6100000,2809793.11,1900000,30,626,601,High Risk,30,False
MSME_10269,Maharashtra,Agriculture Tech,22.5,Working Capital Demand Loan,7000000,5397943.95,3300000,15,826,843,Low Risk,0,False
MSME_10270,Maharashtra,Logistics,6.9,Overdraft,5600000,1174038.14,2000000,0,739,739,Medium Risk,30,False
MSME_10271,Tamil Nadu,Agriculture Tech,13.0,Working Capital Demand Loan,9100000,6343853.25,4100000,5,755,729,Medium Risk,30,False
MSME_10272,Delhi,Agriculture Tech,16.6,Working Capital Demand Loan,1400000,1063728.51,1700000,60,574,558,High Risk,30,False
MSME_10273,Maharashtra,Retail/FMCG,7.3,Supply Chain Finance,5200000,4674682.69,2700000,0,690,690,Medium Risk,30,False
MSME_10274,Gujarat,Retail/FMCG,22.4,Working Capital Demand Loan,7100000,2064283.65,2200000,0,733,758,Low Risk,0,False
MSME_10275,Gujarat,Agriculture Tech,19.7,Term Loan,4600000,671234.57,2500000,0,688,725,Medium Risk,0,False
MSME_10276,Maharashtra,Manufacturing,18.7,Term Loan,900000,766490.24,1800000,5,815,775,Low Risk,0,False
MSME_10277,Maharashtra,IT/Services,4.9,Supply Chain Finance,4000000,999423.0,3300000,5,734,719,Medium Risk,0,False
MSME_10278,Karnataka,Logistics,3.7,Overdraft,700000,243777.46,2600000,0,781,821,Low Risk,0,False
MSME_10279,Tamil Nadu,Logistics,15.9,Working Capital Demand Loan,10000000,8001492.47,5000000,15,848,829,Low Risk,30,False
MSME_10280,Gujarat,Manufacturing,20.4,Overdraft,8300000,1532471.93,500000,0,782,782,Low Risk,0,False
MSME_10281,Delhi,Logistics,15.7,Working Capital Demand Loan,9500000,8949026.66,4000000,5,738,759,Low Risk,0,False
MSME_10282,Maharashtra,Manufacturing,10.4,Term Loan,3200000,1805125.73,600000,0,757,757,Low Risk,90,False
MSME_10283,Tamil Nadu,IT/Services,16.1,Working Capital Demand Loan,6800000,3429122.1,1700000,0,806,806,Low Risk,0,False
MSME_10284,Tamil Nadu,Logistics,4.8,Term Loan,5900000,4167154.55,4400000,0,694,742,Medium Risk,0,False
MSME_10285,Delhi,IT/Services,8.2,Working Capital Demand Loan,2400000,2031549.75,900000,0,696,696,Medium Risk,0,False
MSME_10286,Gujarat,Retail/FMCG,13.0,Overdraft,2000000,1348901.28,1100000,0,827,827,Low Risk,0,False
MSME_10287,Maharashtra,IT/Services,19.1,Supply Chain Finance,9600000,5482849.95,300000,15,719,707,Medium Risk,0,False
MSME_10288,Tamil Nadu,Logistics,6.2,Term Loan,3400000,839752.93,1100000,0,750,750,Low Risk,0,False
MSME_10289,Gujarat,Agriculture Tech,24.2,Supply Chain Finance,800000,415465.85,100000,0,839,839,Low Risk,0,False
MSME_10290,Gujarat,IT/Services,13.1,Overdraft,3900000,3034611.02,1900000,0,803,803,Low Risk,0,False
MSME_10291,Gujarat,Logistics,21.7,Overdraft,7100000,1615300.18,2500000,0,828,863,Low Risk,0,False
MSME_10292,Karnataka,IT/Services,1.5,Overdraft,1700000,1152753.98,4000000,0,555,591,High Risk,0,False
MSME_10293,Tamil Nadu,Logistics,18.6,Working Capital Demand Loan,8200000,1180049.89,4000000,0,792,832,Low Risk,0,False
MSME_10294,Maharashtra,Retail/FMCG,22.6,Overdraft,3000000,618754.47,900000,0,834,834,Low Risk,0,False
MSME_10295,Tamil Nadu,Agriculture Tech,3.9,Overdraft,6200000,2346542.12,400000,0,830,830,Low Risk,0,False
MSME_10296,Karnataka,Retail/FMCG,12.9,Working Capital Demand Loan,2200000,1580529.38,3600000,0,745,782,Low Risk,0,False
MSME_10297,Delhi,IT/Services,21.2,Term Loan,7800000,4622436.13,4900000,0,756,756,Low Risk,30,False
MSME_10298,Gujarat,IT/Services,11.2,Term Loan,1600000,634835.55,1600000,0,731,731,Medium Risk,0,False
MSME_10299,Maharashtra,Manufacturing,6.7,Overdraft,9700000,1297515.24,700000,15,721,698,Medium Risk,0,False
MSME_10300,Tamil Nadu,Logistics,10.5,Working Capital Demand Loan,3300000,1386388.1,1500000,0,759,759,Low Risk,0,False
MSME_10301,Tamil Nadu,IT/Services,13.2,Overdraft,900000,819592.77,4000000,5,780,770,Low Risk,0,False
MSME_10302,Karnataka,Manufacturing,11.8,Term Loan,8000000,5889629.25,3100000,5,802,801,Low Risk,0,False
MSME_10303,Tamil Nadu,Logistics,18.4,Term Loan,3000000,1518541.09,4500000,0,820,840,Low Risk,0,False
MSME_10304,Gujarat,Retail/FMCG,24.7,Overdraft,6700000,6186211.76,1500000,30,626,592,High Risk,30,False
MSME_10305,Maharashtra,Logistics,20.4,Working Capital Demand Loan,2200000,631637.95,500000,0,743,743,Medium Risk,0,False
MSME_10306,Gujarat,Manufacturing,21.0,Term Loan,9700000,7656924.05,500000,0,757,757,Low Risk,0,False
MSME_10307,Maharashtra,Retail/FMCG,19.2,Working Capital Demand Loan,9200000,1800910.59,3200000,0,746,775,Low Risk,0,False
MSME_10308,Karnataka,Retail/FMCG,16.6,Term Loan,8800000,6355670.25,3700000,15,727,731,Medium Risk,0,False
MSME_10309,Maharashtra,Manufacturing,4.7,Supply Chain Finance,9800000,4029817.69,3900000,0,706,726,Medium Risk,0,False
MSME_10310,Maharashtra,Retail/FMCG,9.8,Overdraft,4500000,2321358.69,2600000,0,733,733,Medium Risk,30,False
MSME_10311,Delhi,Logistics,21.2,Term Loan,4000000,2564681.67,3400000,0,839,883,Low Risk,0,False
MSME_10312,Delhi,Agriculture Tech,23.1,Overdraft,6600000,1438446.1,4000000,0,830,875,Low Risk,0,False
MSME_10313,Karnataka,Retail/FMCG,20.0,Term Loan,5200000,1144497.31,100000,5,803,767,Low Risk,0,False
MSME_10314,Tamil Nadu,Retail/FMCG,8.6,Overdraft,5500000,1145670.82,4600000,0,849,870,Low Risk,0,False
MSME_10315,Karnataka,Manufacturing,18.0,Term Loan,8400000,6856408.82,100000,0,706,706,Medium Risk,0,False
MSME_10316,Delhi,Logistics,11.1,Working Capital Demand Loan,8200000,2357714.34,1500000,0,841,841,Low Risk,0,False
MSME_10317,Karnataka,Retail/FMCG,19.5,Supply Chain Finance,3800000,3501001.11,4400000,0,797,845,Low Risk,0,False
MSME_10318,Tamil Nadu,Retail/FMCG,20.5,Supply Chain Finance,4200000,2956587.39,1500000,0,715,715,Medium Risk,0,False
MSME_10319,Gujarat,Manufacturing,7.1,Supply Chain Finance,3000000,2675607.43,4900000,0,841,889,Low Risk,0,False
MSME_10320,Karnataka,Retail/FMCG,5.0,Overdraft,6300000,2538229.38,3100000,0,719,749,Medium Risk,0,False
MSME_10321,Tamil Nadu,Logistics,22.8,Supply Chain Finance,6600000,1883505.05,400000,0,774,774,Low Risk,0,False
MSME_10322,Maharashtra,Agriculture Tech,7.4,Overdraft,3300000,1549512.02,2000000,0,693,693,Medium Risk,0,False
MSME_10323,Delhi,Logistics,12.1,Term Loan,2300000,1920539.23,3200000,30,582,565,High Risk,90,False
MSME_10324,Gujarat,Logistics,21.3,Supply Chain Finance,7100000,6214318.81,4000000,30,665,638,High Risk,60,False
MSME_10325,Delhi,Manufacturing,17.0,Overdraft,3000000,1424633.28,3700000,0,705,744,Medium Risk,0,False
MSME_10326,Karnataka,Agriculture Tech,16.1,Working Capital Demand Loan,6700000,1972118.23,3200000,0,818,846,Low Risk,0,False
MSME_10327,Maharashtra,Retail/FMCG,11.3,Overdraft,9100000,7609310.32,3800000,0,694,741,Medium Risk,0,False
MSME_10328,Karnataka,IT/Services,12.4,Term Loan,8000000,2078657.01,300000,15,708,691,Medium Risk,90,False
MSME_10329,Delhi,IT/Services,22.0,Term Loan,9000000,3551902.71,3800000,0,736,771,Low Risk,0,False
MSME_10330,Tamil Nadu,Agriculture Tech,19.4,Supply Chain Finance,8000000,7250831.94,1000000,5,729,691,Medium Risk,0,False
MSME_10331,Delhi,Logistics,5.7,Supply Chain Finance,500000,366634.62,900000,0,768,768,Low Risk,0,False
MSME_10332,Tamil Nadu,Agriculture Tech,12.9,Term Loan,4300000,1982076.14,1500000,0,780,780,Low Risk,0,False
MSME_10333,Karnataka,Manufacturing,11.1,Overdraft,10000000,3709517.23,2700000,15,682,316,Critical Risk,90,True
MSME_10334,Maharashtra,Manufacturing,8.2,Overdraft,1700000,1080836.74,3300000,60,644,632,High Risk,60,False
MSME_10335,Maharashtra,Agriculture Tech,5.1,Overdraft,4900000,4059498.78,4100000,0,703,744,Medium Risk,0,False
MSME_10336,Delhi,Retail/FMCG,18.1,Term Loan,1000000,163705.1,900000,0,786,786,Low Risk,30,False
MSME_10337,Gujarat,Agriculture Tech,17.3,Supply Chain Finance,6200000,3556912.33,200000,0,688,688,Medium Risk,90,False
MSME_10338,Delhi,IT/Services,14.8,Overdraft,2700000,2189866.32,2900000,0,825,869,Low Risk,0,False
MSME_10339,Karnataka,Logistics,9.7,Overdraft,6200000,5762492.11,3900000,0,838,874,Low Risk,0,False
MSME_10340,Karnataka,IT/Services,4.8,Working Capital Demand Loan,5800000,5233921.81,2200000,0,846,877,Low Risk,0,False
MSME_10341,Maharashtra,Retail/FMCG,5.5,Working Capital Demand Loan,4700000,1977729.27,3600000,0,791,841,Low Risk,0,False
MSME_10342,Delhi,Logistics,12.5,Overdraft,4800000,3344588.77,2100000,0,727,755,Low Risk,0,False
MSME_10343,Delhi,Agriculture Tech,5.1,Overdraft,9900000,8176529.61,2000000,0,822,822,Low Risk,0,False
MSME_10344,Gujarat,Logistics,8.1,Working Capital Demand Loan,2200000,1585385.8,4900000,0,824,853,Low Risk,0,False
MSME_10345,Karnataka,Agriculture Tech,10.6,Term Loan,4600000,997515.49,3900000,0,848,898,Low Risk,0,False
MSME_10346,Tamil Nadu,Logistics,5.7,Working Capital Demand Loan,7600000,1999569.31,3000000,5,753,763,Low Risk,0,False
MSME_10347,Gujarat,Manufacturing,15.2,Supply Chain Finance,3900000,3674846.13,2100000,5,844,866,Low Risk,0,False
MSME_10348,Delhi,Logistics,6.5,Supply Chain Finance,6900000,2037701.1,5000000,0,789,813,Low Risk,0,False
MSME_10349,Tamil Nadu,Logistics,18.5,Supply Chain Finance,9600000,7455833.26,2300000,15,782,798,Low Risk,0,False
MSME_10350,Tamil Nadu,IT/Services,20.9,Term Loan,5500000,1496673.96,3000000,0,841,841,Low Risk,60,False
MSME_10351,Maharashtra,Manufacturing,5.3,Working Capital Demand Loan,5500000,4771720.9,4400000,5,843,879,Low Risk,0,False
MSME_10352,Delhi,IT/Services,16.5,Working Capital Demand Loan,1500000,431788.22,2700000,0,713,427,Critical Risk,90,True
MSME_10353,Tamil Nadu,Agriculture Tech,17.9,Working Capital Demand Loan,8700000,4027467.81,1100000,0,844,844,Low Risk,0,False
MSME_10354,Tamil Nadu,Manufacturing,1.6,Term Loan,7700000,5890557.73,1200000,15,635,603,High Risk,0,False
MSME_10355,Maharashtra,Retail/FMCG,22.9,Term Loan,9500000,6970355.67,2900000,0,774,804,Low Risk,0,False
MSME_10356,Maharashtra,Retail/FMCG,21.4,Overdraft,9700000,2721949.29,1700000,0,702,702,Medium Risk,0,False
MSME_10357,Karnataka,Agriculture Tech,16.9,Term Loan,6700000,6179183.72,2700000,0,753,781,Low Risk,0,False
MSME_10358,Maharashtra,Manufacturing,21.0,Working Capital Demand Loan,8500000,6536017.05,100000,0,745,745,Medium Risk,0,False
MSME_10359,Tamil Nadu,IT/Services,22.3,Working Capital Demand Loan,9900000,1787198.59,2400000,0,686,735,Medium Risk,0,False
MSME_10360,Tamil Nadu,Retail/FMCG,17.7,Supply Chain Finance,2200000,2018199.61,1500000,0,687,687,Medium Risk,0,False
MSME_10361,Maharashtra,Retail/FMCG,5.0,Overdraft,2600000,1434342.74,1300000,0,777,777,Low Risk,30,False
MSME_10362,Tamil Nadu,Agriculture Tech,5.8,Working Capital Demand Loan,3200000,2642489.98,1300000,15,836,814,Low Risk,0,False
MSME_10363,Delhi,Retail/FMCG,5.8,Overdraft,1600000,1183091.64,1200000,0,747,747,Medium Risk,0,False
MSME_10364,Delhi,IT/Services,6.9,Supply Chain Finance,9400000,8719759.48,5000000,0,733,775,Low Risk,0,False
MSME_10365,Delhi,Retail/FMCG,1.6,Overdraft,3300000,1829730.09,2600000,0,619,619,High Risk,60,False
MSME_10366,Gujarat,IT/Services,20.0,Overdraft,9200000,4707396.28,1000000,5,782,769,Low Risk,0,False
MSME_10367,Karnataka,Retail/FMCG,4.6,Term Loan,3600000,1003932.09,2700000,5,778,795,Low Risk,0,False
MSME_10368,Gujarat,Agriculture Tech,23.6,Supply Chain Finance,7900000,972239.29,2400000,0,804,844,Low Risk,0,False
MSME_10369,Maharashtra,Agriculture Tech,12.3,Working Capital Demand Loan,7800000,1410050.35,4900000,0,744,780,Low Risk,0,False
MSME_10370,Karnataka,Manufacturing,3.6,Working Capital Demand Loan,3200000,1553754.48,3200000,15,687,705,Medium Risk,0,False
MSME_10371,Karnataka,Retail/FMCG,19.3,Overdraft,5500000,2250426.35,3900000,30,604,579,High Risk,30,False
MSME_10372,Tamil Nadu,IT/Services,15.4,Supply Chain Finance,9800000,3940710.1,2300000,0,844,891,Low Risk,0,False
MSME_10373,Gujarat,IT/Services,19.6,Overdraft,8500000,7945386.85,2600000,0,740,772,Low Risk,0,False
MSME_10374,Maharashtra,Logistics,20.7,Overdraft,6900000,1281741.32,4400000,15,816,845,Low Risk,0,False
MSME_10375,Maharashtra,IT/Services,7.8,Working Capital Demand Loan,6100000,3202216.8,1600000,5,774,735,Medium Risk,0,False
MSME_10376,Maharashtra,Retail/FMCG,13.2,Term Loan,2800000,1257100.32,3500000,0,828,863,Low Risk,0,False
MSME_10377,Tamil Nadu,Manufacturing,10.7,Working Capital Demand Loan,1700000,586850.03,2200000,0,786,832,Low Risk,0,False
MSME_10378,Tamil Nadu,Logistics,15.7,Overdraft,7200000,1077803.78,2500000,5,720,722,Medium Risk,0,False
MSME_10379,Maharashtra,IT/Services,12.9,Supply Chain Finance,6200000,4949802.11,2400000,0,723,772,Low Risk,0,False
MSME_10380,Karnataka,Retail/FMCG,16.8,Supply Chain Finance,4900000,3771545.68,300000,0,764,764,Low Risk,60,False
MSME_10381,Gujarat,Logistics,21.4,Term Loan,6000000,3043962.21,4700000,0,763,812,Low Risk,0,False
MSME_10382,Gujarat,Retail/FMCG,5.3,Working Capital Demand Loan,1900000,984196.75,400000,0,698,698,Medium Risk,0,False
MSME_10383,Maharashtra,Agriculture Tech,14.0,Overdraft,2000000,980872.4,1600000,0,775,775,Low Risk,0,False
MSME_10384,Delhi,Retail/FMCG,2.4,Working Capital Demand Loan,5600000,3809237.94,3600000,0,636,681,Medium Risk,0,False
MSME_10385,Delhi,IT/Services,9.5,Supply Chain Finance,3000000,1452106.65,400000,0,829,829,Low Risk,30,False
MSME_10386,Maharashtra,IT/Services,1.9,Supply Chain Finance,5000000,2539419.79,600000,15,630,615,High Risk,0,False
MSME_10387,Delhi,IT/Services,13.4,Working Capital Demand Loan,1100000,211267.03,5000000,0,716,761,Low Risk,0,False
MSME_10388,Tamil Nadu,Logistics,23.3,Term Loan,6600000,2878834.51,900000,5,819,791,Low Risk,0,False
MSME_10389,Tamil Nadu,IT/Services,5.0,Overdraft,5800000,2601077.07,2600000,0,811,834,Low Risk,0,False
MSME_10390,Tamil Nadu,Logistics,24.2,Term Loan,6800000,2275996.43,4000000,0,786,827,Low Risk,0,False
MSME_10391,Delhi,Manufacturing,1.4,Supply Chain Finance,6700000,5304369.14,2400000,5,591,553,High Risk,60,False
MSME_10392,Delhi,Agriculture Tech,16.4,Term Loan,4600000,2343872.66,4200000,5,722,683,Medium Risk,30,False
MSME_10393,Karnataka,Agriculture Tech,1.5,Working Capital Demand Loan,9500000,5783518.33,4800000,0,604,604,High Risk,30,False
MSME_10394,Delhi,IT/Services,2.9,Term Loan,9100000,6603880.61,1200000,15,614,578,High Risk,0,False
MSME_10395,Maharashtra,Logistics,23.8,Overdraft,6000000,5209664.34,4000000,0,747,774,Low Risk,0,False
MSME_10396,Karnataka,Manufacturing,16.3,Term Loan,2300000,1412010.7,3600000,0,837,863,Low Risk,0,False
MSME_10397,Delhi,Logistics,18.8,Supply Chain Finance,9300000,8196156.62,1300000,0,817,817,Low Risk,0,False
MSME_10398,Maharashtra,Agriculture Tech,20.0,Term Loan,1000000,140534.5,800000,5,752,727,Medium Risk,0,False
MSME_10399,Gujarat,Retail/FMCG,5.8,Overdraft,5700000,4116496.08,2900000,5,807,820,Low Risk,0,False
MSME_10400,Karnataka,Retail/FMCG,11.7,Working Capital Demand Loan,700000,98277.17,4300000,0,819,819,Low Risk,30,False
MSME_10401,Delhi,IT/Services,3.2,Term Loan,5600000,1536734.4,3300000,0,824,871,Low Risk,0,False
MSME_10402,Delhi,Retail/FMCG,5.2,Supply Chain Finance,8600000,3514154.76,3300000,0,696,732,Medium Risk,0,False
MSME_10403,Tamil Nadu,Retail/FMCG,18.0,Working Capital Demand Loan,4700000,1255270.36,1700000,0,772,772,Low Risk,0,False
MSME_10404,Karnataka,Agriculture Tech,17.1,Working Capital Demand Loan,1100000,1042782.82,2000000,5,801,784,Low Risk,0,False
MSME_10405,Gujarat,IT/Services,19.5,Working Capital Demand Loan,2200000,1398936.94,1900000,5,771,754,Low Risk,0,False
MSME_10406,Tamil Nadu,Logistics,12.3,Overdraft,800000,362200.14,1500000,5,827,789,Low Risk,0,False
MSME_10407,Gujarat,Agriculture Tech,22.9,Overdraft,2400000,1894954.45,4600000,5,702,685,Medium Risk,30,False
