entity_id,gst_ontime_rate,gst_avg_delay,sales_volume_avg,itc_utilisation_ratio,upi_inflow_avg,upi_outflow_avg,upi_net_flow_ratio,upi_velocity_30d,upi_counterparty_diversity,geo_diversity,repeated_counterparty_ratio,eway_volume_avg,eway_momentum,eway_anomaly_rate,vintage_months,age_penalty,industry_risk_factor,bureau_score_cibil,data_confidence
MSME_10126,1.0,0.0,1106906.19,0.840725353513167,674746.3325000001,670291.1525,0.006602748003821372,27,63,5,0.5321100917431193,11.75,-0.19230769230769232,0.0,16.0,0.20189651799465538,0.5,772,high
MSME_10127,1.0,0.0,1788030.08,0.8231188136664379,497672.33750000014,716094.745,-0.4388879811910378,37,61,5,0.5048543689320388,11.75,-0.4838709677419355,0.0,10.0,0.36787944117144233,0.5,771,medium
MSME_10128,1.0,0.0,1232489.4033333333,0.8295426858302015,650600.71,597885.7925,0.08102499227214183,33,63,5,0.49019607843137253,12.25,-0.7105263157894737,0.0,21.0,0.1224564282529819,0.5,713,high
MSME_10129,1.0,0.0,1171895.25,0.8448473186007377,547381.99,874610.2675000001,-0.5978060723188939,34,75,5,0.4727272727272727,16.666666666666668,-0.5,0.0,4.0,0.6703200460356393,0.5,-1,low
MSME_10130,1.0,0.0,1282091.062,0.6948165458851693,466761.5875,892476.4225,-0.9120605602533648,40,67,5,0.5225225225225225,11.666666666666666,0.09090909090909091,0.0,51.0,0.006096746565515633,0.5,-1,high
MSME_10131,1.0,0.0,1166167.3099999998,0.7007544265591553,627376.9825,788508.205,-0.25683317525918303,31,69,5,0.4953271028037383,12.5,-0.4375,0.0,42.0,0.014995576820477703,0.5,745,high
MSME_10132,1.0,0.0,746350.8966666666,0.8270925689553187,716856.4675000001,833032.96,-0.16206381300451864,34,63,5,0.5,11.25,-0.3333333333333333,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_10133,1.0,0.0,773553.715,0.6993863050526951,711322.7,762054.4225,-0.07132026364405358,47,71,5,0.5045871559633027,12.75,-0.40625,0.0,30.0,0.049787068367863944,0.5,-1,high
MSME_10134,1.0,0.0,240664.7,0.7034152141135863,601462.2899999999,717212.7549999999,-0.19244841600958887,32,71,5,0.4666666666666667,10.5,0.1,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_10135,1.0,0.0,1382907.5825,0.7596031015831496,584457.8575,832109.5975000001,-0.4237289940104879,38,64,5,0.5607476635514018,11.25,-0.5,0.0,1.0,0.9048374180359595,0.5,743,low
MSME_10136,1.0,0.0,1442944.47,0.7490823862125268,580259.955,808655.1275000002,-0.3936083655815956,45,71,5,0.5526315789473685,15.333333333333334,0.03333333333333333,0.0,38.0,0.02237077185616559,0.5,-1,high
MSME_10137,1.0,0.0,647192.215,0.7361628566874368,593647.5625,922595.0625,-0.5541124410832564,40,70,5,0.5263157894736842,11.5,-0.2962962962962963,0.0,22.0,0.11080315836233387,0.5,-1,high
MSME_10138,1.0,0.0,574406.1666666666,0.8114735193077317,606836.3525,827149.3874999998,-0.36305180810670007,37,66,5,0.5,11.75,-0.4838709677419355,0.0,5.0,0.6065306597126334,0.5,-1,low
MSME_10139,1.0,0.0,533065.342,0.7278235641504746,574453.435,784437.22,-0.365536651373666,40,68,5,0.49074074074074076,15.666666666666666,0.17857142857142858,0.0,24.0,0.09071795328941247,0.5,586,high
MSME_10140,1.0,0.0,415626.695,0.8656474712283413,530977.175,703065.7374999999,-0.3240978531704303,36,59,5,0.5242718446601942,12.0,-0.5454545454545454,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_10141,1.0,0.0,1133812.0425,0.7507697495184822,596535.2175,801647.455,-0.343839276345826,39,64,5,0.5405405405405406,11.25,-0.39285714285714285,0.0,44.0,0.012277339903068436,0.5,-1,high
MSME_10142,1.0,0.0,648446.9825,0.7457892934646226,684891.1000000002,806751.175,-0.1779262060786011,40,66,5,0.5357142857142857,17.0,0.32142857142857145,0.0,49.0,0.007446583070924338,0.5,-1,high
MSME_10143,1.0,0.0,1126185.7850000001,0.7882993892497651,645164.5025000001,596885.7525000001,0.07483168992236983,38,61,5,0.49514563106796117,17.333333333333332,-0.13157894736842105,0.0,32.0,0.04076220397836621,0.5,-1,high
MSME_10144,1.0,0.0,553394.1475,0.8046835960042643,821458.3633333333,1041604.08,-0.26799376145292886,44,69,5,0.5391304347826087,16.0,0.34615384615384615,0.0,9.0,0.4065696597405991,0.5,699,medium
MSME_10145,1.0,0.0,1495353.9925,0.7871680867354844,540656.2750000001,805383.11,-0.48963980858263373,47,70,5,0.49056603773584906,10.75,-0.4074074074074074,0.0,30.0,0.049787068367863944,0.5,-1,high
MSME_10146,1.0,0.0,1051932.495,0.6927086392508339,743629.325,583679.0475000001,0.2150940961076271,29,61,5,0.46464646464646464,17.666666666666668,-0.10526315789473684,0.0,31.0,0.0450492023935578,0.5,555,high
MSME_10147,1.0,0.0,1359643.01,0.7649565549040132,505354.87999999995,904241.4724999999,-0.789319759809186,38,74,5,0.5344827586206896,13.666666666666666,0.07692307692307693,0.0,40.0,0.01831563888873418,0.5,665,high
MSME_10148,1.0,0.0,1342063.0,0.7346628529583624,590998.115,747571.2225,-0.26492996090182125,29,71,5,0.509090909090909,12.0,-0.45161290322580644,0.0,19.0,0.14956861922263504,0.5,685,high
MSME_10149,1.0,0.0,534341.21,0.8023899359978576,712908.8625000002,684203.1950000001,0.04026555007232792,39,71,5,0.5087719298245614,13.75,-0.3333333333333333,0.0,53.0,0.004991593906910213,0.5,775,high
MSME_10150,1.0,0.0,770258.025,0.6738962491536024,600019.2250000001,842765.9375000001,-0.4045648912332767,37,70,5,0.5575221238938053,15.333333333333334,0.2692307692307692,0.0,32.0,0.04076220397836621,0.5,584,high
MSME_10151,1.0,0.0,813355.9625,0.6968870484691827,445850.71749999997,903671.08,-1.0,35,64,5,0.5607476635514018,13.333333333333334,0.16666666666666666,0.0,33.0,0.036883167401239994,0.5,745,high
MSME_10152,1.0,0.0,699396.545,0.6297771339173447,614917.1450000001,807874.0425,-0.31379332820521666,30,65,5,0.5272727272727272,12.25,-0.5588235294117647,0.0,31.0,0.0450492023935578,0.5,-1,high
MSME_10153,1.0,0.0,1324743.9966666666,0.7455258100658455,591425.875,810639.5299999999,-0.3706527973602777,39,71,5,0.5833333333333334,13.5,-0.13793103448275862,0.0,59.0,0.0027394448187683684,0.5,771,high
MSME_10154,1.0,0.0,691724.1,0.8156869844329101,824439.5599999999,685307.49,0.1687595752925781,34,66,5,0.5178571428571429,14.25,0.1111111111111111,0.0,6.0,0.5488116360940264,0.5,-1,medium
MSME_10155,1.0,0.0,686907.9400000001,0.7585228579880713,570282.785,695825.8524999999,-0.2201417801871748,35,65,5,0.4857142857142857,11.5,-0.4666666666666667,0.0,9.0,0.4065696597405991,0.5,-1,medium
MSME_10156,1.0,0.0,965187.46,0.7587453873971034,774201.5000000001,1189314.17,-0.5361816917172076,40,69,5,0.5,10.75,-0.4642857142857143,0.0,25.0,0.0820849986238988,0.5,651,high
MSME_10157,1.0,0.0,1148035.16,0.7208525753582082,624216.7675,712413.1325,-0.14129124623362507,40,65,5,0.5765765765765766,13.5,-0.45714285714285713,0.0,9.0,0.4065696597405991,0.5,780,medium
MSME_10158,1.0,0.0,1045184.1399999999,0.7487154471702694,542346.7224999999,725442.6875000001,-0.337599468022968,32,69,5,0.5,11.0,-0.3076923076923077,0.0,50.0,0.006737946999085467,0.5,726,high
MSME_10159,1.0,0.0,742653.0225,0.7959887069565784,718915.635,741485.0599999999,-0.031393704492182775,41,73,5,0.4778761061946903,14.0,-0.4,0.0,7.0,0.49658530379140947,0.5,-1,medium
MSME_10160,1.0,0.0,191492.92,0.5724526428017007,681665.0649999998,698515.93,-0.024720153437818068,41,61,5,0.49,12.5,-0.48484848484848486,0.0,2.0,0.8187307530779818,0.5,639,low
MSME_10161,1.0,0.0,977345.875,0.6623177553791727,523453.1775,899585.62,-0.718559861067994,35,73,5,0.4727272727272727,10.0,-0.3333333333333333,0.0,33.0,0.036883167401239994,0.5,783,high
MSME_10162,1.0,0.0,981270.644,0.7549142575579959,718776.3674999999,682468.7324999999,0.05051311735009153,39,67,5,0.5454545454545454,13.25,-0.34375,0.0,54.0,0.004516580942612666,0.5,664,high
MSME_10163,1.0,0.0,964711.3033333333,0.7055293541848446,661696.7525000001,661499.63,0.00029790459036604667,32,72,5,0.49074074074074076,17.0,-0.4375,0.0,31.0,0.0450492023935578,0.5,-1,high
MSME_10164,1.0,0.0,1411294.665,0.7412158813443759,626706.9775000002,779442.4750000001,-0.24371118079661064,30,60,5,0.5339805825242718,11.5,-0.4666666666666667,0.0,58.0,0.0030275547453758127,0.5,-1,high
MSME_10165,1.0,0.0,1361802.9866666666,0.7652896025178971,850164.64,752180.9425,0.11525261448182555,40,78,5,0.5491803278688525,15.75,-0.6,0.0,58.0,0.0030275547453758127,0.5,797,high
MSME_10166,1.0,0.0,1109527.7850000001,0.7963431856957406,576419.355,873886.3074999999,-0.516059965578359,33,70,5,0.5263157894736842,10.75,0.047619047619047616,0.0,1.0,0.9048374180359595,0.5,-1,low
MSME_10167,1.0,0.0,1138899.0,0.7476878814790483,633166.0925,738481.3625,-0.16633119057935025,33,64,5,0.5137614678899083,16.333333333333332,-0.21052631578947367,0.0,40.0,0.01831563888873418,0.5,603,high
MSME_10168,1.0,0.0,196995.48,0.7733408558647056,765230.15,664359.805,0.13181700302843527,27,63,5,0.5504587155963303,14.0,0.0,0.0,10.0,0.36787944117144233,0.5,698,medium
MSME_10169,1.0,0.0,1000194.7050000001,0.8055543482340615,579809.6175000002,694938.2399999999,-0.19856280238400784,29,62,5,0.4807692307692308,10.75,-0.7352941176470589,0.0,4.0,0.6703200460356393,0.5,693,low
MSME_10170,1.0,0.0,1821645.1266666667,0.7561123193035478,685127.1824999999,919147.0175000001,-0.34157137678594474,44,70,5,0.5431034482758621,13.25,-0.6410256410256411,0.0,21.0,0.1224564282529819,0.5,-1,high
MSME_10171,1.0,0.0,867897.608,0.7618019404495979,442072.225,846514.265,-0.9148777442419054,31,64,5,0.5585585585585585,10.5,-0.5,0.0,53.0,0.004991593906910213,0.5,-1,high
MSME_10172,1.0,0.0,1153904.344,0.7272458953367797,481478.3325,758614.4825,-0.57559422988157,31,66,5,0.5185185185185185,12.25,-0.11538461538461539,0.0,24.0,0.09071795328941247,0.5,-1,high
MSME_10173,1.0,0.0,1326200.416,0.7142531612732596,664756.7075,733715.5400000002,-0.10373544444453783,44,67,5,0.4818181818181818,13.0,-0.20689655172413793,0.0,14.0,0.24659696394160643,0.5,-1,high
MSME_10174,1.0,0.0,510079.96800000005,0.8058731033146164,605732.355,990382.1999999998,-0.6350161780610182,38,78,5,0.5,11.5,-0.5161290322580645,0.0,40.0,0.01831563888873418,0.5,637,high
MSME_10175,1.0,0.0,405598.18,0.8136684819609445,683042.9625000001,679972.2950000002,0.0044955700718459285,34,65,5,0.5188679245283019,13.0,-0.42424242424242425,0.0,37.0,0.024723526470339388,0.5,628,high
MSME_10176,1.0,0.0,1767216.98,0.5973185418265082,536940.755,765214.4325,-0.4251375507899377,31,62,5,0.5098039215686274,10.25,-0.5862068965517241,0.0,12.0,0.301194211912202,0.5,680,medium
MSME_10177,1.0,0.0,957230.834,0.7794229702304842,598245.45,718495.1475000001,-0.20100394829580423,47,73,5,0.4732142857142857,11.75,-0.5757575757575758,0.0,35.0,0.0301973834223185,0.5,-1,high
MSME_10178,1.0,0.0,992056.16,0.8562987724168963,595869.7625,769222.5775,-0.2909240003598942,42,69,5,0.49056603773584906,11.5,-0.23076923076923078,0.0,50.0,0.006737946999085467,0.5,791,high
MSME_10179,1.0,0.0,1122390.4,0.6838042986770354,659902.3324999999,646593.9775,0.020167158599943072,38,66,5,0.4666666666666667,13.75,-0.5135135135135135,0.0,47.0,0.009095277101695816,0.5,707,high
MSME_10180,1.0,0.0,366088.35,0.6586301701335869,559445.4949999999,711565.535,-0.27191217260584105,46,61,5,0.5412844036697247,17.333333333333332,-0.2619047619047619,0.0,36.0,0.02732372244729256,0.5,627,high
MSME_10181,1.0,0.0,1360279.21,0.8516771345034663,588601.5225,661738.9125000001,-0.12425620254830404,33,64,5,0.47058823529411764,11.75,-0.4838709677419355,0.0,52.0,0.0055165644207607716,0.5,700,high
MSME_10182,1.0,0.0,1323946.84,0.8558491740456302,485457.0725,964735.8475,-0.9872732361932991,27,64,5,0.47115384615384615,9.5,-0.4166666666666667,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_10183,1.0,0.0,890069.8759999999,0.7157248993291171,691290.91,1264321.8433333335,-0.8289287838796165,41,73,5,0.5309734513274337,13.666666666666666,0.55,0.0,45.0,0.011108996538242306,0.5,758,high
MSME_10184,1.0,0.0,951425.3033333333,0.7907228940721536,617077.4174999999,833177.5824999998,-0.3501994383062964,46,65,5,0.5405405405405406,14.0,0.0,0.0,23.0,0.1002588437228037,0.5,797,high
MSME_10185,1.0,0.0,1335115.09,0.7918253766910565,589337.1775,664236.8550000001,-0.1270913839471804,37,63,5,0.5,11.5,-0.4666666666666667,0.0,59.0,0.0027394448187683684,0.5,749,high
MSME_10186,1.0,0.0,1528389.07,0.758857101594981,518409.9125,633894.165,-0.22276628921519717,36,58,5,0.5148514851485149,11.0,-0.4827586206896552,0.0,14.0,0.24659696394160643,0.5,-1,high
MSME_10187,1.0,0.0,493338.13,0.8234472856235395,687354.715,640178.635,0.068634256767992,37,65,5,0.5047619047619047,18.333333333333332,0.3333333333333333,0.0,38.0,0.02237077185616559,0.5,-1,high
MSME_10188,1.0,0.0,1201224.83,0.7406241932194445,577505.0050000001,843193.37,-0.46006244569256993,36,66,5,0.5267857142857143,11.0,-0.3076923076923077,0.0,22.0,0.11080315836233387,0.5,560,high
MSME_10189,1.0,0.0,1427770.57,0.7045656120466375,540075.0375,889939.6675,-0.6478074447201237,34,69,5,0.5575221238938053,12.0,-0.5454545454545454,0.0,36.0,0.02732372244729256,0.5,601,high
MSME_10190,1.0,0.0,551986.8300000001,0.7425550479893771,534303.8475,717223.07,-0.3423505620554228,39,69,5,0.49056603773584906,16.333333333333332,-0.058823529411764705,0.0,19.0,0.14956861922263504,0.5,-1,high
MSME_10191,1.0,0.0,852246.576,0.6945093979610643,640226.7300000001,920709.815,-0.438099616677985,36,78,5,0.5409836065573771,12.5,-0.6842105263157895,0.0,7.0,0.49658530379140947,0.5,596,medium
MSME_10192,1.0,0.0,1242733.665,0.7037941865107803,654875.0025,678816.8,-0.036559339429054025,31,67,5,0.5225225225225225,12.5,-0.48484848484848486,0.0,12.0,0.301194211912202,0.5,571,medium
MSME_10193,1.0,0.0,1186972.3419999997,0.738507747667979,541802.3525,921646.3174999999,-0.7010747798478779,25,69,5,0.4722222222222222,13.333333333333334,-0.07142857142857142,0.0,22.0,0.11080315836233387,0.5,-1,high
MSME_10194,1.0,0.0,710814.4880000001,0.7870033300374725,564121.0299999999,753500.7899999999,-0.33570767606376956,35,68,5,0.5495495495495496,14.666666666666666,0.7,0.0,5.0,0.6065306597126334,0.5,622,low
MSME_10195,1.0,0.0,1142537.494,0.7094499290285405,457084.08999999997,940540.2374999999,-1.0,40,78,5,0.5528455284552846,9.5,-0.48,0.0,59.0,0.0027394448187683684,0.5,-1,high
MSME_10196,1.0,0.0,1148038.5799999998,0.7352346787007374,841968.7533333333,1078812.0433333332,-0.28129700664346896,48,72,5,0.5641025641025641,12.25,-0.7435897435897436,0.0,11.0,0.33287108369807955,0.5,716,medium
MSME_10197,1.0,0.0,639929.0349999999,0.8814584177592322,521278.51000000007,829358.1624999999,-0.591007775286957,37,72,5,0.5398230088495575,12.5,-0.27586206896551724,0.0,34.0,0.033373269960326066,0.5,572,high
MSME_10198,1.0,0.0,614351.606,0.806058768157214,540392.5575,819439.395,-0.5163780174748244,39,61,5,0.5555555555555556,11.0,-0.5806451612903226,0.0,32.0,0.04076220397836621,0.5,763,high
MSME_10199,1.0,0.0,1448539.05,0.8284441436437119,560227.02,710446.1675000001,-0.26813977572877523,49,66,5,0.5,11.5,-0.23076923076923078,0.0,49.0,0.007446583070924338,0.5,650,high
MSME_10200,1.0,0.0,184688.12,0.7338326846516268,625958.5825,807145.585,-0.28945525720944953,31,70,5,0.49074074074074076,14.0,-0.45,0.0,41.0,0.016572675401761237,0.5,687,high
MSME_10201,1.0,0.0,1249435.805,0.7564192751222573,619138.7724999998,842007.3125,-0.35996540662457094,35,71,5,0.5267857142857143,15.666666666666666,0.3076923076923077,0.0,33.0,0.036883167401239994,0.5,-1,high
MSME_10202,1.0,0.0,1077459.84,0.7383751350408932,696029.43,1094825.6133333333,-0.5729587947643725,40,66,5,0.49056603773584906,10.25,-0.36,0.0,35.0,0.0301973834223185,0.5,686,high
MSME_10203,1.0,0.0,1104854.615,0.7265382739334371,775774.0599999999,758759.595,0.02193224274603867,41,79,5,0.5378151260504201,14.25,-0.3235294117647059,0.0,47.0,0.009095277101695816,0.5,602,high
MSME_10204,1.0,0.0,1214254.2633333334,0.8118223265861019,698950.37,1183395.95,-0.693104404537335,31,67,5,0.5277777777777778,13.666666666666666,0.7777777777777778,0.0,11.0,0.33287108369807955,0.5,752,medium
MSME_10205,1.0,0.0,823869.2575,0.7646836265078999,672486.92,658030.5075,0.021496942275100447,38,64,5,0.4563106796116505,16.333333333333332,0.5416666666666666,0.0,4.0,0.6703200460356393,0.5,631,low
MSME_10206,1.0,0.0,1098375.05,0.7549498531587878,581897.9175,823490.0925,-0.41517965219389197,31,70,5,0.5178571428571429,11.5,-0.6470588235294118,0.0,29.0,0.05502322005640721,0.5,673,high
MSME_10207,1.0,0.0,1338317.8599999999,0.9266606362710594,630914.7575,783761.8325,-0.24226264036944814,44,63,5,0.5181818181818182,15.0,0.5454545454545454,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_10208,1.0,0.0,1275274.135,0.7789235893496529,689524.9525,829086.445,-0.2024023815149749,34,76,5,0.5084745762711864,12.75,-0.40625,0.0,3.0,0.7408182206817179,0.5,574,low
MSME_10209,1.0,0.0,1706170.41,0.8495270542661404,599585.0925,886602.5525000001,-0.4786934558417162,38,69,5,0.5565217391304348,15.0,0.5454545454545454,0.0,27.0,0.06720551273974976,0.5,790,high
MSME_10210,1.0,0.0,1425933.145,0.7738530483982973,565327.8574999999,882012.095,-0.5601780158162472,34,72,5,0.44545454545454544,9.75,-0.30434782608695654,0.0,54.0,0.004516580942612666,0.5,575,high
MSME_10211,1.0,0.0,712251.2200000001,0.7327653504810179,660257.6875,746133.3200000002,-0.13006381315325494,41,63,5,0.5045871559633027,12.0,-0.08,0.0,55.0,0.004086771438464067,0.5,691,high
MSME_10212,1.0,0.0,1069807.826,0.8400478825422104,590931.4225,714793.9625,-0.20960560783176163,42,67,5,0.5636363636363636,13.25,-0.3939393939393939,0.0,16.0,0.20189651799465538,0.5,755,high
MSME_10213,1.0,0.0,849903.78,0.6948827277615104,721102.5325,695015.3075,0.036176859495358905,32,65,5,0.4954128440366973,13.5,-0.5405405405405406,0.0,13.0,0.2725317930340126,0.5,663,high
MSME_10214,1.0,0.0,1086570.5,0.7627647497075095,682652.7749999999,694103.6524999999,-0.016774087675831897,41,62,5,0.5363636363636364,13.0,-0.631578947368421,0.0,28.0,0.06081006262521795,0.5,717,high
MSME_10215,1.0,0.0,1199147.6120000002,0.7004247786119784,691653.5775,650888.575,0.05893846836930452,31,64,5,0.4766355140186916,14.25,-0.1,0.0,41.0,0.016572675401761237,0.5,615,high
MSME_10216,1.0,0.0,758272.8125,0.7934123231912514,537650.99,924684.725,-0.7198605455929691,44,69,5,0.5565217391304348,10.5,-0.32,0.0,12.0,0.301194211912202,0.5,699,medium
MSME_10217,1.0,0.0,583803.49,0.7845930373055816,573095.6625,821879.41,-0.43410509584863605,33,64,5,0.49056603773584906,15.666666666666666,-0.19444444444444445,0.0,29.0,0.05502322005640721,0.5,799,high
MSME_10218,1.0,0.0,922575.1675,0.733790086318371,413879.82,903829.225,-1.0,30,66,5,0.514018691588785,9.5,-0.5384615384615384,0.0,36.0,0.02732372244729256,0.5,-1,high
MSME_10219,1.0,0.0,1160509.39,0.7985819958410265,557960.9775,743114.05,-0.331838748526101,40,62,5,0.5145631067961165,15.0,0.23076923076923078,0.0,28.0,0.06081006262521795,0.5,564,high
MSME_10220,1.0,0.0,921842.96,0.6607319893781697,654426.9075,671992.7475,-0.026841561370243756,39,62,5,0.5098039215686274,15.0,-0.25,0.0,12.0,0.301194211912202,0.5,622,medium
MSME_10221,1.0,0.0,720389.28,0.8276985329410373,585986.54,812592.2525000001,-0.38670805049549434,33,71,5,0.48672566371681414,12.0,-0.6285714285714286,0.0,13.0,0.2725317930340126,0.5,-1,high
MSME_10222,1.0,0.0,1054503.65,0.9170607456392793,487045.825,1033222.3224999999,-1.0,43,75,5,0.5299145299145299,13.0,0.2727272727272727,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_10223,1.0,0.0,1161459.0025,0.8064538042978696,634474.535,791033.64,-0.24675396152818013,37,69,5,0.5454545454545454,11.75,-0.4838709677419355,0.0,3.0,0.7408182206817179,0.5,703,low
MSME_10224,1.0,0.0,175013.29,0.6922620417300799,627984.3174999999,832404.8325,-0.3255185030954219,37,70,5,0.5135135135135135,11.25,-0.3333333333333333,0.0,50.0,0.006737946999085467,0.5,746,high
MSME_10225,1.0,0.0,992678.3359999999,0.7892492586641338,713209.0233333334,1118220.81,-0.5678724937799556,40,68,5,0.5185185185185185,11.25,-0.4482758620689655,0.0,59.0,0.0027394448187683684,0.5,-1,high
MSME_10226,1.0,0.0,608904.9366666666,0.865886736543987,916099.41,933097.4099999998,-0.018554754881896243,37,68,5,0.46788990825688076,12.25,-0.11538461538461539,0.0,37.0,0.024723526470339388,0.5,747,high
MSME_10227,1.0,0.0,1402956.8433333335,0.744558426363298,659844.8324999999,755949.7200000001,-0.14564770801626337,39,70,5,0.5175438596491229,12.75,-0.5833333333333334,0.0,42.0,0.014995576820477703,0.5,783,high
MSME_10228,1.0,0.0,1218491.5625,0.8397819711497838,540640.3675,695328.6175,-0.286120421816264,31,66,5,0.49523809523809526,12.0,-0.5,0.0,44.0,0.012277339903068436,0.5,783,high
MSME_10229,1.0,0.0,961157.125,0.6369721788881527,592631.1799999999,748338.24,-0.26273855520055506,42,71,5,0.4954954954954955,15.666666666666666,-0.11764705882352941,0.0,41.0,0.016572675401761237,0.5,567,high
MSME_10230,1.0,0.0,1385709.255,0.7927744462416043,875314.9666666663,921873.4733333333,-0.05319057532395325,37,67,5,0.45714285714285713,11.75,-0.19230769230769232,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_10231,1.0,0.0,1031547.47,0.8501593226831017,626147.1175000002,779030.5525000001,-0.24416535783221888,41,67,5,0.4857142857142857,11.5,-0.35714285714285715,0.0,16.0,0.20189651799465538,0.5,-1,high
