entity_id,name,gstin,industry_code,vintage_months,bureau_score_cibil,credit_limit_requested
MSME_10314,Green Enterprises,29NOJOZ7892K8ZK,NIC_1702,19,-1,1800336
MSME_10315,Skyline Enterprises,35KEHAZ4816S1ZV,NIC_4690,35,660,253284
MSME_10316,Global Logistics,14YCQMI5206R1ZU,NIC_2220,5,601,2349932
MSME_10317,Shree Packaging,11BHGWP0962S6Z5,NIC_1702,1,616,1884465
MSME_10318,Rapid Industries,32ZMXME9211G3Z4,NIC_1702,37,-1,1750857
MSME_10319,Global Traders,22SCLHO2887T6Z3,NIC_1311,39,553,2202266
MSME_10320,Urban Retail,22DJVZJ8735D2ZN,NIC_1079,7,748,131635
MSME_10321,Rapid Enterprises,24ORTLF7878M2ZI,NIC_4690,47,608,887047
MSME_10322,Global Packaging,29YHOBW8319G4ZH,NIC_4711,36,762,2748259
MSME_10323,Urban Logistics,31ELEQX9082J7Z0,NIC_2220,39,682,470294
MSME_10324,Shree Industries,10VHCQS0534F4ZM,NIC_1079,52,777,1557124
MSME_10325,Prime Packaging,22CIYFQ1157V5ZW,NIC_1079,5,-1,2129717
MSME_10326,Sai Packaging,28BNSOD4407E1ZL,NIC_4690,47,704,416061
MSME_10327,Urban Packaging,22FINHE7732F2ZZ,NIC_4100,48,653,1957967
MSME_10328,Urban Traders,36EZHWO5201K6ZE,NIC_4100,52,-1,1423157
MSME_10329,Urban Foods,27SAEOD6403K1ZC,NIC_1079,13,603,1854180
MSME_10330,Shree Retail,25FHGUY1893I8ZL,NIC_1311,36,-1,425043
MSME_10331,Rapid Foods,23GKJZP0988I3ZA,NIC_2220,49,728,885535
MSME_10332,Global Retail,31HNJAR9522G6ZJ,NIC_1702,54,796,2891132
MSME_10333,Sai Retail,10TTLZA0965Z6ZP,NIC_1702,57,-1,707158
MSME_10334,Green Textiles,27FJHME0880Q4ZD,NIC_4100,22,785,191924
MSME_10335,Urban Foods,21QOXUK0514T5ZZ,NIC_1079,54,590,972480
MSME_10336,Lakshmi Packaging,25SVRVH5215D7Z4,NIC_4100,15,745,2926835
MSME_10337,Rapid Enterprises,11YSXCN5039R5Z3,NIC_5229,23,-1,1191828
MSME_10338,Prime Industries,10QZIBB2495N2ZD,NIC_4711,56,694,1567829
MSME_10339,Prime Packaging,32YUOOQ0348O2ZU,NIC_5229,24,597,1296605
MSME_10340,Skyline Traders,24FEBGS5703Y5ZG,NIC_5229,35,-1,444161
MSME_10341,Sai Retail,26XWRHK4600V6ZB,NIC_1702,25,713,2638380
MSME_10342,Sai Textiles,31NKZBO7440F4Z7,NIC_1702,54,590,2779784
MSME_10343,Urban Logistics,17QESVQ5384M3ZP,NIC_5229,3,717,2575156
MSME_10344,Om Packaging,16LQCQY1373P7ZL,NIC_5229,36,-1,714194
MSME_10345,Skyline Enterprises,27JOCOQ3851I3ZC,NIC_1079,38,-1,1258763
MSME_10346,Shree Foods,23MZOIT6189B2ZR,NIC_4690,44,-1,2982808
MSME_10347,Prime Textiles,29VNPWP7464I2ZD,NIC_1702,12,699,2544854
MSME_10348,Urban Enterprises,16NTLXD1724L3ZJ,NIC_4711,28,551,738371
MSME_10349,Skyline Retail,23OWUQD8575G7ZD,NIC_1079,41,690,675057
MSME_10350,Shree Packaging,16QBDOF6605H3ZZ,NIC_1702,16,696,965246
MSME_10351,Prime Industries,21PHHAE9414M4ZM,NIC_2220,48,673,493562
MSME_10352,Shree Retail,31UETVV9990X8ZY,NIC_1702,14,761,339017
MSME_10353,Rapid Retail,24KKNQM8417T3ZF,NIC_1311,37,678,613830
MSME_10354,Rapid Industries,31JNGEY2268V5ZK,NIC_4100,38,-1,1348624
MSME_10355,Global Packaging,24JAVGU1808L3ZR,NIC_1079,19,-1,1923649
MSME_10356,Green Enterprises,20PIBEE3947Q3Z9,NIC_1079,26,-1,947680
MSME_10357,Green Traders,12VQTOV5478S3Z0,NIC_4711,22,-1,2411028
MSME_10358,Sai Enterprises,13UJAKJ1819J8ZT,NIC_5229,21,-1,191005
MSME_10359,Om Industries,11ZINGU6592K1ZF,NIC_4100,22,-1,2906674
MSME_10360,Green Foods,15PSJYX0955B3Z4,NIC_1311,58,621,2427199
MSME_10361,Skyline Industries,31GDTDF8825M6Z4,NIC_4711,48,-1,1912509
MSME_10362,Sai Foods,14QZVSN2526Q8ZO,NIC_1702,7,-1,260116
MSME_10363,Green Traders,26LQEUM5290I6ZG,NIC_4100,24,-1,430129
MSME_10364,Urban Packaging,34KMYGJ9555D2Z5,NIC_5229,7,-1,1921009
MSME_10365,Skyline Industries,23ZAVAH8400M3ZZ,NIC_4100,59,652,2802190
MSME_10366,Om Packaging,30ZEBRP1848X5ZX,NIC_4711,56,674,1453675
MSME_10367,Global Foods,36EGXSD2419I1ZZ,NIC_2220,12,-1,472766
MSME_10368,Prime Enterprises,20HDWFL0914V6Z7,NIC_2220,30,574,554667
MSME_10369,Sai Packaging,14GJARK6998D5ZK,NIC_1079,14,-1,2941371
MSME_10370,Om Enterprises,19MTJYB2939W4ZD,NIC_1311,52,-1,1303959
MSME_10371,Sai Retail,11PGBLJ1312K6ZD,NIC_4100,54,559,1130554
MSME_10372,Om Retail,13XUSCL8354W2ZL,NIC_1702,16,739,429525
MSME_10373,Om Traders,12XGEVT7296Y4ZS,NIC_1311,3,571,2174007
MSME_10374,Skyline Retail,36ARKZH8590L4ZX,NIC_2220,31,570,2067682
MSME_10375,Shree Enterprises,23IIHHG9568G7ZX,NIC_1311,44,716,2087180
MSME_10376,Om Foods,33TPHKO8081R7ZJ,NIC_4711,50,-1,931345
MSME_10377,Prime Foods,13OSYZB7651D6ZW,NIC_1079,11,746,1202686
MSME_10378,Skyline Traders,30FSWDM8962Z3Z7,NIC_4711,6,-1,506262
MSME_10379,Om Industries,13IJDAY8661G7Z4,NIC_4100,56,-1,2118803
MSME_10380,Urban Foods,14GERFW2157E3ZP,NIC_1702,8,589,2070936
MSME_10381,Skyline Textiles,15VDWWO9609B3ZK,NIC_4690,42,-1,111844
MSME_10382,Green Retail,28IHXSS5757G7ZC,NIC_4711,1,724,1130261
MSME_10383,Green Logistics,29ZHUBW1963R3ZD,NIC_4711,9,689,1882200
MSME_10384,Lakshmi Retail,34MYQIA3429T5ZO,NIC_1079,53,633,2288161
MSME_10385,Green Traders,19LCJQD5741O7ZG,NIC_1702,35,-1,1710854
MSME_10386,Rapid Packaging,35YXHZH5795O3ZI,NIC_2220,21,650,2853050
MSME_10387,Shree Enterprises,30WEXRI3453K8Z8,NIC_1079,57,765,1804292
MSME_10388,Lakshmi Textiles,16WMPXO4329U2Z1,NIC_4100,30,-1,1659346
MSME_10389,Sai Enterprises,15KLOSI4316H3Z1,NIC_1311,19,659,936914
MSME_10390,Lakshmi Traders,25MMMWW8122W1ZO,NIC_2220,29,-1,2612418
MSME_10391,Urban Packaging,27FYBLL3756K4ZI,NIC_1702,56,707,2052673
MSME_10392,Global Retail,18FHWGX0874A7ZS,NIC_1702,28,-1,181660
MSME_10393,Sai Packaging,13QIOWU6481Q6ZK,NIC_4711,36,604,1037994
MSME_10394,Prime Retail,13BJTPL8756L6ZU,NIC_4690,50,661,377399
MSME_10395,Rapid Industries,24MJELU5784H7Z2,NIC_1311,24,-1,2610490
MSME_10396,Shree Foods,12DSGWA3966X2ZG,NIC_1702,44,707,2295268
MSME_10397,Lakshmi Industries,20USJOH2651W8Z7,NIC_4100,33,607,2137242
MSME_10398,Urban Enterprises,13LXKTG5254T2ZW,NIC_2220,47,567,1287635
MSME_10399,Urban Logistics,11LUCAB6149P8ZT,NIC_4690,10,783,397057
MSME_10400,Global Foods,16QGQLF3815S1ZL,NIC_1311,39,-1,279204
MSME_10401,Green Packaging,25DIPEU1709T8ZO,NIC_1702,39,-1,943583
MSME_10402,Shree Industries,27REJLA4453G6ZX,NIC_1079,37,677,160976
MSME_10403,Green Logistics,18DKZOF9064T4ZQ,NIC_4100,20,614,961315
MSME_10404,Global Foods,21EMYJB5147O4ZL,NIC_5229,55,795,1672086
MSME_10405,Urban Retail,31YWHJV1204Q6ZN,NIC_4100,35,731,1454784
MSME_10406,Urban Packaging,15RAPVZ6720E1ZI,NIC_2220,44,634,122117
MSME_10407,Sai Textiles,17JBXPU9420K7ZZ,NIC_2220,43,572,2554018
MSME_10408,Rapid Logistics,34RQLHM4269P1ZR,NIC_1311,13,-1,167403
MSME_10409,Om Enterprises,18DSHUY9995L8Z4,NIC_5229,17,-1,1200272
MSME_10410,Om Industries,15FUFMB4220A3Z9,NIC_5229,9,782,1518971
MSME_10411,Urban Logistics,28GUKSJ9179P4ZM,NIC_1702,54,-1,2908804
MSME_10412,Lakshmi Retail,36QIEAK9458I3ZQ,NIC_2220,11,793,1312242
MSME_10413,Green Textiles,32BEMIS5298M5ZF,NIC_4100,34,-1,1752875
MSME_10414,Shree Logistics,28NHFFP9873B4ZQ,NIC_2220,13,720,650238
MSME_10415,Skyline Retail,20FEJVN2571T6ZH,NIC_1079,5,559,1353497
MSME_10416,Shree Packaging,13AFMQA0666L1ZR,NIC_4100,38,659,2576082
MSME_10417,Sai Traders,35DOQRU2753X6ZH,NIC_1311,32,754,2452052
MSME_10418,Shree Industries,23AFGAS0256X7ZD,NIC_4100,21,-1,1014210
MSME_10419,Om Enterprises,30IHMZN2296J2ZD,NIC_4690,51,-1,1406405
MSME_10420,Lakshmi Textiles,35DEGQT6590H4ZO,NIC_4711,57,-1,532612
MSME_10421,Urban Traders,27UKQWC6331N5ZX,NIC_4711,13,611,2413887
MSME_10422,Rapid Logistics,29JRDMM8269E7ZS,NIC_1311,37,775,1861841
MSME_10423,Sai Textiles,35IRSRB9967Q2Z1,NIC_1079,46,561,2099915
MSME_10424,Lakshmi Logistics,24RXVMB6535I2Z9,NIC_1311,52,766,834705
MSME_10425,Prime Textiles,13PYZPH2745T7ZT,NIC_4100,54,733,1332033
MSME_10426,Rapid Traders,26BBVGU1268K3ZX,NIC_4711,43,755,137793
MSME_10427,Skyline Foods,18QUDPT1907I2Z3,NIC_4711,14,-1,2972685
MSME_10428,Om Enterprises,11RTSQU5317T8ZB,NIC_4100,4,722,2341650
MSME_10429,Rapid Foods,19KZTVQ3114Y4ZP,NIC_4690,5,600,332460
MSME_10430,Sai Traders,11YZYDY8592A2ZG,NIC_1079,47,720,1129701
MSME_10431,Shree Traders,18ODYIM1398H2Z4,NIC_4711,45,-1,2428546
MSME_10432,Sai Textiles,33OSJMY5975C2ZZ,NIC_1311,3,-1,710201
MSME_10433,Rapid Packaging,14FZNIE6063O4Z8,NIC_1311,29,-1,2495417
MSME_10434,Shree Retail,26JNWZF3937G3ZZ,NIC_4711,29,635,1327874
MSME_10435,Global Foods,29QIJLT0120F6ZY,NIC_4690,13,-1,932327
MSME_10436,Rapid Logistics,35FMVTQ6288U5ZU,NIC_5229,8,-1,1054215
MSME_10437,Om Textiles,20VAHLX2683C7ZB,NIC_4711,48,-1,2881345
MSME_10438,Prime Packaging,30GFEYK5120X8ZN,NIC_1311,8,-1,2845536
MSME_10439,Lakshmi Textiles,12QAJNO3550N3ZN,NIC_2220,34,607,516914
MSME_10440,Green Industries,36BCEZC6164E5ZU,NIC_5229,58,614,1159187
MSME_10441,Skyline Packaging,19TZPLF0321E8ZS,NIC_4711,20,704,896299
MSME_10442,Om Textiles,15VKSLB5843X7Z2,NIC_4100,58,717,2513820
MSME_10443,Om Enterprises,18YAGJS9061I6Z3,NIC_4690,44,577,1989525
MSME_10444,Rapid Traders,22MXPEI4866Z3ZM,NIC_2220,29,-1,2530984
MSME_10445,Lakshmi Enterprises,14CFVGH4499N7ZM,NIC_2220,39,727,1356775
MSME_10446,Green Retail,36UEHXH7984X2Z2,NIC_2220,56,711,2911800
MSME_10447,Lakshmi Enterprises,14ZJHLM7141U3Z0,NIC_4711,1,-1,244353
MSME_10448,Prime Enterprises,29HTRCA3217Y6ZJ,NIC_1311,34,658,1051834
MSME_10449,Skyline Foods,28ZSDOR7246O2ZN,NIC_2220,32,782,1285498
MSME_10450,Om Traders,19HCMZM8125I6ZF,NIC_4711,34,-1,289598
MSME_10451,Skyline Logistics,14QAXOL6022K6Z4,NIC_2220,53,756,1367789
MSME_10452,Urban Foods,21KJUUT1296C6ZO,NIC_4100,33,570,2131780
MSME_10453,Shree Retail,10NQSZM2747S8Z0,NIC_4100,30,-1,2708444
MSME_10454,Shree Retail,21WAXRD7192L8ZD,NIC_1702,54,-1,1254433
MSME_10455,Lakshmi Traders,28UYEYV5680P6ZK,NIC_4711,43,618,2086212
MSME_10456,Green Textiles,18RCAAA7195E6Z0,NIC_5229,4,-1,1879277
MSME_10457,Green Textiles,18MUAKO9021S7ZN,NIC_1079,50,799,2170855
MSME_10458,Global Packaging,17WVHUL2730A2ZX,NIC_1702,45,594,548741
MSME_10459,Global Industries,25CQKKO8391E5Z3,NIC_5229,53,620,1120026
MSME_10460,Green Packaging,27JSGCZ6979Z7ZO,NIC_5229,13,789,839398
MSME_10461,Sai Industries,31TRCFG1157R6ZP,NIC_2220,51,782,1911634
MSME_10462,Rapid Packaging,35BARTV1981D6ZP,NIC_2220,48,639,975244
MSME_10463,Om Enterprises,19CSXQK8185Y4ZR,NIC_4100,41,-1,1780153
MSME_10464,Lakshmi Industries,34VVGKO9881H6ZF,NIC_4711,12,645,248564
MSME_10465,Om Traders,32FQHVA4058F1ZR,NIC_1079,1,642,2204686
MSME_10466,Global Enterprises,36CAKFH8708Y3Z7,NIC_4100,45,672,714911
MSME_10467,Urban Logistics,32QMTAS0159G7ZA,NIC_5229,18,-1,1392707
MSME_10468,Sai Logistics,19URSGQ8090I1ZD,NIC_2220,12,585,1546227
MSME_10469,Sai Textiles,17TNKCT3962G8ZQ,NIC_5229,21,-1,703620
MSME_10470,Sai Industries,34FQOAC7915F5ZV,NIC_1702,26,603,1459059
MSME_10471,Lakshmi Logistics,31VJSVC9227D7ZV,NIC_2220,29,653,2243810
MSME_10472,Skyline Industries,32WGDGI2175W2Z4,NIC_1702,39,-1,1777057
MSME_10473,Sai Enterprises,32ZJORD7353W8ZF,NIC_1702,58,754,429934
MSME_10474,Urban Retail,30XQOPJ9586B2Z2,NIC_1311,7,657,208910
MSME_10475,Prime Textiles,19ODQGU3547U6ZW,NIC_4690,57,737,1290764
MSME_10476,Urban Logistics,36HUYXG4700R4ZS,NIC_1079,51,772,2647378
MSME_10477,Prime Foods,36IZZMP5617D4ZH,NIC_1311,17,-1,2769530
MSME_10478,Global Retail,15HFEJV5765M8ZV,NIC_4100,18,-1,1408079
MSME_10479,Urban Industries,31QDTJZ2777T2Z0,NIC_5229,40,-1,2984039
MSME_10480,Shree Logistics,26LNWOE2607X5ZU,NIC_2220,14,-1,771546
MSME_10481,Prime Enterprises,28GCTSM7653B2Z9,NIC_2220,56,-1,1050246
MSME_10482,Om Textiles,26DDHLS4498L6ZM,NIC_1079,52,768,124787
MSME_10483,Lakshmi Industries,30YLWFO6271S1Z7,NIC_4711,7,-1,1492680
MSME_10484,Skyline Logistics,14QOOVP3983T6Z3,NIC_4100,30,-1,2350757
MSME_10485,Urban Traders,16VLQAP9135Z1Z9,NIC_1079,13,708,516524
MSME_10486,Sai Foods,36QXYBA7178C6ZG,NIC_4100,32,737,596930
MSME_10487,Om Foods,10HUNSR1030U3ZI,NIC_4100,55,-1,1461015
MSME_10488,Prime Packaging,12PRYYP6393E8ZL,NIC_5229,59,741,1579808
MSME_10489,Shree Foods,22WWWHQ6180X2ZU,NIC_1079,28,-1,1123196
MSME_10490,Sai Enterprises,33TJDDT0323B8ZO,NIC_1311,25,565,843615
MSME_10491,Rapid Textiles,26VVTRU3688K7ZD,NIC_2220,11,-1,1380421
MSME_10492,Rapid Textiles,22HBSAH7581E4ZE,NIC_2220,17,789,920607
MSME_10493,Sai Textiles,20QWTDU2800S8ZV,NIC_4711,49,731,577847
MSME_10494,Rapid Packaging,36AYJPW0750B5ZK,NIC_1079,6,756,2198406
MSME_10495,Rapid Logistics,25CVNLV6038E1ZV,NIC_1311,4,635,859214
MSME_10496,Om Textiles,32CJTAV5264D6ZQ,NIC_1702,39,647,2819566
MSME_10497,Green Retail,12FHWAS6264V7Z8,NIC_1311,11,-1,2060774
MSME_10498,Green Packaging,24IYJQK0421L7ZJ,NIC_1079,32,673,1155622
MSME_10499,Lakshmi Enterprises,23LMQSE7640E4ZU,NIC_4100,19,680,1699409
MSME_10500,Rapid Packaging,34YZIRI7962K3ZN,NIC_4690,2,-1,1416720
MSME_10501,Lakshmi Enterprises,17SVHRT5860W2Z2,NIC_1702,16,573,2098133
MSME_10502,Sai Foods,22QBXOK3765R1ZR,NIC_1702,55,704,775701
MSME_10503,Global Packaging,29EWDJU1723I5ZV,NIC_4711,55,783,1944546
MSME_10504,Rapid Industries,30AJYMS3819M8ZN,NIC_4690,45,573,563074
MSME_10505,Green Industries,31JEHZP1398G6ZV,NIC_4690,50,-1,1087034
MSME_10506,Skyline Traders,34KPVYW6066Z1ZN,NIC_5229,53,701,766233
MSME_10507,Om Retail,23YXTTD0778J7ZM,NIC_5229,47,789,2506578
MSME_10508,Urban Logistics,32JOICX9848E1ZV,NIC_4711,49,734,611055
MSME_10509,Rapid Enterprises,28OWUIS9095V6Z0,NIC_4690,40,675,2900905
MSME_10510,Urban Foods,17ORXMN9858D4Z3,NIC_2220,51,661,1788012
MSME_10511,Prime Textiles,18SORFU9080T2ZZ,NIC_1702,58,742,2208457
MSME_10512,Skyline Foods,35FRMSL8160S7Z8,NIC_5229,51,-1,760668
MSME_10513,Green Enterprises,19TDOEB9659H6Z6,NIC_1311,43,-1,1817948
MSME_10514,Rapid Packaging,27HKTCR0522X1ZG,NIC_1311,40,649,1589441
MSME_10515,Prime Textiles,19LAQXF5085E7ZK,NIC_4100,7,-1,2782193
MSME_10516,Urban Logistics,22WTNVQ9676Q7ZJ,NIC_1311,37,572,1568151
MSME_10517,Prime Enterprises,10SIOLA6374P2ZC,NIC_5229,54,572,2362433
MSME_10518,Global Industries,31BCBNP3152B5Z0,NIC_4711,11,706,1108352
MSME_10519,Shree Foods,19HKRWU1889N6ZK,NIC_1702,53,779,1217490
MSME_10520,Global Logistics,14IYCOX9473X2ZC,NIC_4690,42,-1,2754922
MSME_10521,Global Industries,27VWJPH9653L3ZC,NIC_1079,7,583,2072430
MSME_10522,Skyline Industries,11XLPPF2144Y3ZL,NIC_1079,51,594,1574667
MSME_10523,Sai Packaging,18MIPBC3892D7ZA,NIC_4690,6,-1,894871
MSME_10524,Rapid Textiles,36OLYIY0150K3ZD,NIC_1079,28,780,112079
MSME_10525,Lakshmi Retail,27TANMN6108M7Z2,NIC_1079,1,570,689511
MSME_10526,Om Textiles,20ZVQLW4143R1Z1,NIC_4711,47,-1,516934
MSME_10527,Rapid Textiles,10VRLLI2240P4ZY,NIC_4711,6,-1,1266334
MSME_10528,Green Logistics,24TZJLQ1062R7ZV,NIC_4690,55,-1,1108921
MSME_10529,Prime Foods,29BQFQI0238Q2Z3,NIC_1311,41,633,1467796
MSME_10530,Global Textiles,19INIUY2577X2ZR,NIC_1702,59,712,1314747
MSME_10531,Urban Packaging,31WCPBS0030P6ZK,NIC_1702,40,647,1499084
MSME_10532,Prime Retail,10DDYLN5640R7Z2,NIC_1311,8,-1,1427183
MSME_10533,Shree Retail,26NBRWB0203I3Z2,NIC_5229,54,750,1526934
MSME_10534,Om Foods,19KOPXZ1326D4ZC,NIC_4711,35,744,1551973
MSME_10535,Om Packaging,11LPVAC5294N2Z9,NIC_4100,19,714,1138516
MSME_10536,Urban Enterprises,18XNLMK2869N3ZV,NIC_2220,3,731,436454
MSME_10537,Green Textiles,15KWYDO2768J7Z1,NIC_1079,21,644,1284684
MSME_10538,Shree Industries,10NYSXB4809Z4Z9,NIC_5229,56,-1,2538998
MSME_10539,Sai Packaging,27LANUM6830P4Z2,NIC_5229,42,781,2314977
MSME_10540,Om Retail,20RBMNB3208P3ZV,NIC_4690,27,663,2923399
MSME_10541,Green Retail,28JVBHO8747M7ZL,NIC_4690,47,-1,2732443
MSME_10542,Shree Packaging,26NFKVU3169R2Z2,NIC_1311,57,571,748815
MSME_10543,Skyline Logistics,27IDDFF4165L1ZS,NIC_1311,49,664,791305
MSME_10544,Urban Packaging,28GJQSC5024I8Z6,NIC_1311,37,699,2397407
MSME_10545,Om Industries,14TNLGE2380Y7ZD,NIC_4711,14,739,1614371
MSME_10546,Skyline Retail,13KULOY8072T4ZB,NIC_1702,26,630,605379
MSME_10547,Global Industries,12ECRFW5097R8ZB,NIC_1079,5,649,2611038
MSME_10548,Skyline Enterprises,13DCRHN8764Y1ZB,NIC_2220,7,570,1918205
MSME_10549,Prime Foods,25RSPVN8887T7ZE,NIC_1702,44,674,1587064
MSME_10550,Sai Traders,34BEPAP7771R5ZC,NIC_2220,4,-1,463556
MSME_10551,Global Packaging,28ZDJKC5549U8ZG,NIC_5229,18,627,2698964
MSME_10552,Om Logistics,14LQWKA4652E1ZH,NIC_4100,46,-1,1258924
MSME_10553,Rapid Retail,26GKTQY6608N7ZP,NIC_4690,52,751,674839
MSME_10554,Shree Foods,27ZZXSG7530F7Z1,NIC_1311,41,-1,235326
MSME_10555,Shree Retail,31QCSAU2183O1ZS,NIC_1079,3,754,1576764
MSME_10556,Skyline Packaging,31SHKNY9403A5ZL,NIC_1079,58,-1,1877715
MSME_10557,Rapid Enterprises,15CMWPY6439X4ZV,NIC_1079,56,591,2906303
MSME_10558,Urban Enterprises,34LJZUZ7750L6ZV,NIC_1311,2,615,2606099
MSME_10559,Rapid Industries,34OBVLM6946H6Z1,NIC_1702,51,-1,861005
MSME_10560,Prime Textiles,25JYQQX7813N7ZD,NIC_4100,42,738,600646
MSME_10561,Lakshmi Logistics,29JRPGV4263I7ZA,NIC_4100,24,662,2138876
MSME_10562,Lakshmi Packaging,19NFKPX6123U5ZU,NIC_1311,1,737,2486127
MSME_10563,Lakshmi Industries,22YZVBT3304K1ZA,NIC_5229,20,748,943718
MSME_10564,Om Enterprises,18GVHHY8249I8ZP,NIC_5229,27,752,2963611
MSME_10565,Om Textiles,19RSOOX2927Z7ZQ,NIC_1702,11,580,2565689
MSME_10566,Sai Foods,30OGQPD9500T4Z6,NIC_4711,38,761,2468121
MSME_10567,Shree Industries,33ZNTDW6514G7ZD,NIC_1311,27,755,2202513
MSME_10568,Global Textiles,34PWOIC0252H4Z3,NIC_5229,32,-1,1936060
MSME_10569,Lakshmi Traders,22PCQLC5105D1ZP,NIC_2220,8,562,1623354
MSME_10570,Urban Traders,20PDSJH4947S6ZC,NIC_1079,54,-1,1295003
MSME_10571,Rapid Textiles,29SGMCZ8734A8Z5,NIC_5229,37,575,2918925
MSME_10572,Urban Textiles,28KXPSE6341M3ZI,NIC_4690,12,695,2827592
MSME_10573,Sai Foods,32VLCWK1836N1ZO,NIC_1311,19,746,2259924
MSME_10574,Urban Packaging,14VQTCO4181S1ZW,NIC_4711,22,-1,2682304
MSME_10575,Prime Industries,30PAGEC8717Q8ZG,NIC_1702,47,-1,770362
MSME_10576,Sai Enterprises,29HZDRY6232M7Z2,NIC_4690,12,603,2241466
MSME_10577,Global Textiles,24QEKLM9874T3ZF,NIC_1079,9,714,1418955
MSME_10578,Global Retail,25EPBEG0471L8ZZ,NIC_4711,12,675,2331112
MSME_10579,Green Traders,21PMGLG9160S4Z4,NIC_1079,30,589,1349056
MSME_10580,Green Traders,28AYBPF6946K3ZA,NIC_1079,12,-1,599074
MSME_10581,Sai Textiles,15NUFGJ0902U3ZN,NIC_1079,7,552,1686112
MSME_10582,Green Enterprises,26PJLPQ3309D6ZY,NIC_4711,15,658,1406841
MSME_10583,Prime Packaging,12NDLRU8883E3Z6,NIC_4711,28,588,1458080
MSME_10584,Om Foods,27GSTEW7269I1ZH,NIC_1079,13,756,2440822
MSME_10585,Urban Textiles,31GEUZL5139G6ZL,NIC_4690,24,-1,2940075
MSME_10586,Green Industries,35VYLYC1897I6Z6,NIC_4100,8,-1,2505419
MSME_10587,Rapid Logistics,10DLPMI7122D5ZD,NIC_1311,50,780,207202
MSME_10588,Om Retail,22ANDJG0958N3ZD,NIC_4100,29,775,1485733
MSME_10589,Urban Logistics,28LPIUW0040X5ZX,NIC_1079,37,-1,2642053
MSME_10590,Prime Enterprises,29RKJUT4933D4ZK,NIC_2220,51,575,135264
MSME_10591,Om Textiles,26EVNUN3947H6Z6,NIC_4690,44,683,1113271
MSME_10592,Lakshmi Industries,21MARVA8078S7Z6,NIC_1702,16,770,638653
MSME_10593,Global Textiles,21LYKUV0481D6Z2,NIC_2220,43,-1,2827419
MSME_10594,Sai Textiles,22RJAUR2905S8ZO,NIC_1311,7,-1,2576704
MSME_10595,Rapid Enterprises,25JLOSQ1147O5Z0,NIC_4100,1,-1,2897349
MSME_10596,Global Enterprises,35IELFX4266X2ZX,NIC_1079,41,778,1043492
MSME_10597,Global Industries,14HODWG2712D5ZJ,NIC_1079,9,680,505625
MSME_10598,Global Logistics,18IBZMW6059K1Z4,NIC_1079,28,563,2735687
MSME_10599,Sai Logistics,25GPGZW7908U8ZB,NIC_4690,42,-1,1051821
MSME_10600,Shree Textiles,30UMJJX7751E3ZW,NIC_4711,12,-1,1932916
MSME_10601,Sai Packaging,22OWLOM1866T2ZY,NIC_2220,51,-1,1748797
MSME_10602,Green Retail,29GAYPL3972P3ZA,NIC_4100,19,580,2300118
MSME_10603,Lakshmi Foods,20SNTWO6971I7ZL,NIC_1079,28,642,2788553
MSME_10604,Sai Traders,31BMZKY1132R1Z6,NIC_4100,26,675,2202471
MSME_10605,Skyline Textiles,18EFIKB7074P5ZP,NIC_4711,10,590,1807466
MSME_10606,Green Enterprises,13BEZPB1680U3ZJ,NIC_4100,46,-1,1724529
MSME_10607,Om Logistics,24XSTPN2413C1ZS,NIC_4711,51,-1,635391
MSME_10608,Shree Traders,11YGHCI5905R5ZI,NIC_1311,15,-1,1826077
MSME_10609,Shree Logistics,20OIQEB5638R4ZC,NIC_4690,30,752,115986
MSME_10610,Urban Textiles,12CAXDR6442A6Z9,NIC_5229,24,700,1765314
MSME_10611,Rapid Industries,17KPVOF1882U1Z4,NIC_5229,14,625,2974053
MSME_10612,Prime Retail,34CDAMQ0703U5Z9,NIC_4690,1,678,2060679
MSME_10613,Shree Packaging,25BCGOJ0554A6Z9,NIC_4711,57,783,550428
MSME_10614,Sai Logistics,33XNWKG3729U5ZK,NIC_4690,55,-1,2123372
MSME_10615,Skyline Retail,19FRIRA1661J3Z2,NIC_2220,43,623,1471997
MSME_10616,Skyline Enterprises,32KYGYQ2153M3ZQ,NIC_4711,13,-1,1759515
MSME_10617,Sai Logistics,23IDHJX1063S7Z9,NIC_1702,3,-1,1082074
MSME_10618,Rapid Packaging,32SMIDE3957E2ZB,NIC_4711,8,553,196836
MSME_10619,Shree Industries,17ZVQNA2136Y1ZP,NIC_1702,14,745,1908822
MSME_10620,Skyline Logistics,19DBNVO8537A5ZP,NIC_1702,37,-1,1440871
MSME_10621,Sai Textiles,19DVDDV7715Y8Z0,NIC_1702,11,639,1536945
MSME_10622,Prime Foods,23GZGHZ1764D7ZQ,NIC_1311,10,726,2269620
MSME_10623,Global Enterprises,32ORWKA8315S6ZY,NIC_1079,7,609,2917933
MSME_10624,Sai Enterprises,11MRECL9139L5ZS,NIC_1702,17,-1,2399899
MSME_10625,Green Traders,24LRSHD0332T7ZQ,NIC_2220,43,-1,2633294
MSME_10626,Prime Logistics,32YLUXT1979E2Z4,NIC_4690,9,-1,2463690
MSME_10627,Urban Logistics,35BUCUS3520Y5ZR,NIC_4711,22,-1,963196
MSME_10628,Green Industries,18UGMTK8240I7ZY,NIC_1079,14,-1,1897657
MSME_10629,Shree Traders,10GSVSV5418R5ZE,NIC_1702,2,552,835427
